
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.8708435346997","-40.7446563644219","-6.63847010863654","7.95011570814775","9.10338804119353","7.50727341747417","4.47964412061602","8.14184853415614","3.95781843491081","6.57008656499229","10.2794031236835","13.8234630708028","14.6058215923266","11.1342293408202","14.6432076407036","14.0786074163543","14.695868262481","7.81913819445141","-13.5193908169314","2.58289738298329","4.72831760012215","6.91369862302516","2.82392616906515","3.07317867812573","2.7359180235262","-0.161329865469654","7.18452239016769","4.9522308356251","7.38219727969849","-7.57206052567307","5.52571647863971",
"American Samoa","ASM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.256153661130611","0.0918704631276626","-0.195792540365204","-3.37150121933666","3.1466601180652","-1.17239726702242","-2.78856050580796","1.3567863026621","0.590081607030754","-4.18704019844392","-2.58399590789166","1.62784446439068","3.12188089164911","-1.56120490141551","-6.78354801701121","2.95991055574585","-0.219737965386599","4.13808366254634","",
"Antigua and Barbuda","ATG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","4.59226729997701","8.23676698595523","8.31354674172162","3.93588711474581","-0.0694566816480773","5.36572176828915","10.1560802692551","7.6420513614558","11.5497975516587","6.69720774659268","5.13660918886909","4.82961566473593","2.14522559903865","0.838154597479473","-0.561528047999744","3.17034376269443","4.41621051963482","-6.40826875122565","4.31973121791434","3.2197079342104","2.56838780843826","1.68690676515352","4.34085051945499","-6.0376638338678","-0.373817346938182","4.72168069651021","4.4032609335851","5.01648529106077","11.0008002874547","7.60596839615401","-1.61258438112945","-13.3318258403209","-9.18796671463534","-3.29878621482433","2.04993317307776","-1.79896658725413","2.61605230937501","2.70571843639473","4.43725332350857","2.16611404366698","5.93227628165489","3.96278455965997","-20.8549349330109","4.41783167040477",
"Australia","AUS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.464272841729567","-1.14783926662849","4.19734994414505","4.8997060158038","3.92418569443652","0.0708806264874511","4.97023712595779","3.25731723061205","4.82636441362362","5.08488123486703","0.542875961259725","2.01650232004111","1.06226509266496","1.50339189733786","0.0956650322482062","1.56782593896072","2.43226026838195","-0.272382968871057","2.93241749918668","1.78708039101825","1.71191514327921","1.61420796983991","-3.43711705686596","3.41834533995349","3.82274903959301","2.33980885428716","0.999993493461133","4.0275705632889","2.12125930120597","2.05192904909737","-1.6565726788688","-0.797268925185989","3.02073114445136","2.8856358598897","2.58704322529762","2.49888469053339","2.75232027591224","3.52934917138184","3.74459075244904","2.68086499604787","0.671692881827951","2.75267950015518","1.8457654959213","3.00431491364444","1.80778402361102","1.22256105447553","3.12228858599492","1.52196953655246","-0.211201149548302","0.595353727107323","1.05574787694091","2.1188970289609","0.849416992679778","1.04448964055885","0.712256477964445","1.1493474640983","0.587161102950546","1.302840712022","0.571102988410345","-1.27852628341415","1.29385456321015",
"Austria","AUT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.96071718349175","2.02146966677637","3.47146615932408","5.41933601415172","2.81001278561553","4.90447900377782","2.24100975848387","3.9312418288779","5.909495926435","5.95049661811298","4.64694273134189","5.59238153081114","4.31090578116728","3.76537303179903","-0.0990300819682375","4.76336986923367","5.03964761322793","-0.129830487672749","5.53644793334178","1.73137779245161","-0.398620517722108","1.93812150521796","3.13962807993062","0.0575730929909071","2.45056567143844","2.23640235489538","1.29304527917799","3.14974650846239","3.42010178477146","3.55354764697123","2.41398645387723","0.97609224004664","-0.298754361000036","2.0087619437808","2.51091269369834","2.21143493269341","1.97797590805702","3.46782994124915","3.35504466142362","3.12743665014771","0.88025909788611","1.15267633135774","0.450946527234535","2.09971116889712","1.54987731693588","2.94341785870446","3.39173082681461","1.14330711888604","-4.01634004211772","1.59257712849987","2.57644831811446","0.222450576943075","-0.562298942527448","-0.122370667337563","-0.111540189504495","0.892469139632297","1.55072408627153","2.00355252390945","1.04090811975335","-7.12092796688751","4.02415373482555",
"Azerbaijan","AZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.01238310352751","-23.7612021557258","-24.2568641648081","-20.7755585486808","-12.8134294386306","0.280213889570334","4.78428235238688","8.96088676293809","6.46158407611676","10.1910292674816","9.05182203818752","8.62535106573642","9.37646036430615","8.30153847939059","26.6600947700296","33.0304877689447","23.5906854137047","8.45745012555597","7.05060251949079","3.80649102062563","-1.19584296227708","0.816684128241235","4.45002009882025","1.47593694077869","-0.103121364891479","-4.17717168005237","-0.778416126232784","0.624486167739661","1.63585048130741","-4.95270173869491","5.05782962435033",
"Burundi","BDI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.3945344021212","7.00435318112893","2.12971212734976","4.10016413549891","1.67962127560359","2.101420008172","10.9273962654924","-2.79915360370002","-3.68149432937329","19.0533100069748","1.26442191714986","-7.44371548006684","5.83754059343407","-1.85144032583339","-0.783647373745069","5.93914062556418","9.05245952328777","-3.31889672511679","-0.894085328812594","-1.58533248420977","9.2918671126222","-3.61116222653214","0.998415565923167","-2.52226614503516","8.73059851219955","0.378526265178309","2.55660669421889","2.15444356773118","-1.29288383882017","0.990041948114808","2.62019592543317","-1.13340227429833","-8.05898851026666","-5.47512186851073","-9.27465956523915","-9.10923266865986","-2.58693867672865","3.67577111318835","-2.29837501720709","-2.59355929289052","-0.238105999856074","1.66446458199529","-4.15510894091354","1.56257813559226","-2.29446149376258","2.04691410160206","0.104847755259385","1.45655117316197","0.455731439010847","1.75623928504906","0.748486801708495","1.19801106002451","1.68737010700455","1.02162497044516","-6.88640162939646","-3.70831638253439","-2.64678667144844","-1.5575411889367","-1.32375817288839","-2.71202474070898","-1.23351707176028",
"Belgium","BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.63025713410768","4.79403451766454","3.57435354079992","5.9491393563053","2.62444466112051","2.46146245343786","3.29157574176963","3.78504436430799","6.32828364655947","5.47879045116598","3.79648857021621","4.88408823965759","6.04748869860843","4.23677749584877","-2.2488296459421","5.46414001910085","0.501978716739828","2.74598979013953","2.2491275158491","4.32900827500772","-0.276653455476932","0.622329069570625","0.319812264093457","2.46792156248318","1.6215189754227","1.78646965584545","2.21947811567212","4.39079500978028","3.09399912598727","2.83026797508926","1.45537172593085","1.11956586015553","-1.34799970972101","2.90931876907965","2.17055027384056","1.12366901833482","3.54278906412047","1.7443238954726","3.30570651382183","3.46545257130404","0.752482909593709","1.25198460635012","0.615879780344869","3.12392891839559","1.76045559407572","1.87818319997308","2.91833834881372","-0.343452718095421","-2.80592074025158","1.928764195703","0.38003456979618","0.11640257847661","-0.0131483860964465","1.12859572471172","1.45189336758756","0.755268919102846","1.22886623616918","1.38137531035234","1.56114695300241","-6.13222951174816","5.84459482134876",
"Benin","BEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.70876790074863","-4.85527932360992","3.08395290441359","4.87334339531549","3.43787300237248","1.65283325796585","-0.885627253189895","1.74881515466916","0.745753983852168","-0.0645916335310233","-3.6226230923629","4.08395192567193","1.37077229074134","0.948842468063418","-7.16008942756704","-1.58720067189657","2.34562217927309","-1.34496275071332","3.75096441264108","3.94810485995546","6.99060184906432","-0.56543405430412","-7.00488553540423","4.89513160287129","4.47210200276429","-0.751722857100518","-4.33989679173567","0.360696738617165","-5.82044197945532","5.50734311913475","0.764617728073659","-0.562694983435534","2.19526551470395","-1.41563304915337","2.60938601610565","1.09369654155857","2.58078152690386","0.930187377297798","2.27756813081538","2.74572578226693","2.1957636026619","1.50646524767173","0.346606023679882","1.33793377235727","-1.24588970923445","0.975162117860791","3.00415407569633","1.97622156437529","-0.515289132902581","-0.711405268098687","0.116989314098049","1.91953679804608","4.2413800400243","3.43949177750025","-1.00423453913564","0.525130743148708","2.80528150351485","3.81878334277161","4.00308913488962","1.09009852710551","3.79324564045851",
"Burkina Faso","BFA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.65603931262146","4.72208610676792","-2.59319157341477","0.856967447279004","2.24096404287184","-1.02095747462204","7.05817769919135","1.34432463751111","0.288923277704001","-1.59924408113336","-0.337063148555771","0.523586255876339","-1.3345416116218","6.32236916062911","1.08203902761339","6.46803712825168","-1.58877892459033","2.49531658329722","1.47630265462031","-1.43658689903535","1.83250354345208","6.91288632165931","-2.15074856108301","-4.26093930917865","5.75568593704554","5.1950355479072","-2.80260311617997","3.05796233088908","-0.510756014139886","-3.21125986075208","6.18896133978704","-2.43047006996461","0.695587052115812","-1.4108297283898","2.8529243359249","7.98748371206437","3.39795318858617","4.34178783710468","4.40665135038371","-0.966443018732505","3.60868756854542","1.39456834024772","4.72270959735673","1.46408937655436","5.49349236195758","3.12424828216244","1.0224068238403","2.64756831685142","-0.107459605813844","5.22099169912576","3.46203091718995","3.30920251110012","2.68476801476167","1.28212746983034","0.911075762596241","2.91366558534006","3.17736075265671","3.59163480841336","2.72407212531654","-0.907160523079824","3.95324447582863",
"Bangladesh","BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.15906973827818","2.56630433513907","-3.2206311946298","7.7739649480669","-1.40861348425985","-0.613925241478299","-4.99506431000145","6.10295548405122","-1.62346693651226","3.06665572693979","-7.35332968318451","-15.3863793787246","1.77996256803905","7.83082393728478","-5.90072062711982","3.32247259630689","0.141704801937138","4.25480975119352","1.99128983237695","-1.85257969959153","4.4431561846967","-0.499724164511505","1.21552904643889","2.10780933230197","0.669033043513934","1.46427589125831","1.07853243907859","-0.207289569039816","0.274084212560211","3.08698200057471","1.10664718387613","3.11421545004085","2.46558246527815","1.69041654516751","2.90124427915049","2.31963512614935","2.30667674799525","3.01468299494391","2.57420825835071","3.25749650748008","3.11380599710205","1.96039488706417","2.94185009108057","3.55335865988245","4.96584061418631","5.24454106026091","5.75340722629807","4.80617619811802","3.87850067357911","4.39096288590588","5.25354715283237","5.29926032961372","4.79519609046805","4.85575647014571","5.36686615945435","5.9466782842624","5.44997729662751","6.19466259246984","6.77729221673837","2.41585520198066","5.90074805801501",
"Bulgaria","BGR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.55114422945113","2.03229416414514","3.17252088190835","3.15480736579872","2.68495339547879","4.23524126828208","5.89861249442032","10.8200908465448","-2.15169070515859","-7.4632076536532","-7.53406884920661","-6.27126386481048","-0.691213557650556","2.16435886822359","3.31418759231371","5.74936890324838","-13.590922948826","4.48402565810406","-7.88107310149523","5.10505561982659","5.91115959894928","8.19521551354288","6.07406238426114","7.31740552554197","7.86550022289509","7.61684962906293","7.37801683034824","6.86349070130127","-2.64664096054558","2.21243106343319","2.75801177413106","1.34021710890744","-0.00242338038522405","1.54238792053928","4.09010768554509","3.76506855458946","3.51553833482474","3.42872477679667","4.77250206361659","-3.81151594165073","4.70471807674127",
"Bahrain","BHR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-8.91629270606043","-10.3904676747508","3.55953637385953","2.22354396178446","-7.5274516044673","-2.09657520752283","6.58700873189227","3.2699264630613","-2.94953366967597","1.31155617587342","8.21120366950687","3.97319530658193","10.10620580811","-2.67809420846396","1.32887477584191","1.41793248047051","0.274316596137254","1.58498736181969","0.557068624103493","0.852690440185768","-2.34892262596769","-1.93598291696495","0.349253322448035","0.388421300415743","-0.353001992539035","-1.22745548940972","0.192120709692119","-1.25846655927015","-3.55414538407601","-0.356550280898588","-0.991765171028888","1.98946797220026","4.20741867779945","2.70680579011122","-0.187595037097779","-0.359639348486056","-0.475473381759144","-2.792147846505","-2.29805124299666","-8.31134743438116","-0.505967332222696",
"Bahamas, The","BHS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.29615888923742","5.00380332745117","5.10113783961505","5.24116201552236","5.41521047231276","4.36200282252652","5.1171300531428","4.30284640946145","5.25506227441281","-8.49671546330124","-1.01388464022651","-5.65078591196499","5.40103511816032","-18.3669317819155","-16.5125212201528","2.99972273632152","6.83061040837987","11.6962478995784","23.3781941447297","4.17006404984789","-11.2212901639086","4.34328584509896","1.33590739193235","11.7786062528048","2.74402775930358","-0.0943916142796013","1.18742858038325","0.578987493053205","4.90980498092198","-3.3202455349446","-5.93656939873543","-5.64077342661179","-1.55613933152546","1.36002237647897","2.76564048485201","2.82852500539209","5.61753768061767","-5.5673332284058","10.87623677146","2.75775876529478","1.07434353472127","1.02250922043734","-2.98809211191157","-0.942616316484731","1.49985431178779","0.601739307052298","-0.464110316562156","-4.1120261170753","-5.79845781871626","0.0118887228779414","-0.686873073370307","1.95331789906872","-3.81068649725945","0.89567471681606","0.0319062364162903","-1.83433659258208","2.01735856645993","0.8048683198341","0.888676588194826","-24.5513572599234","12.6693901630273",
"Bosnia and Herzegovina","BIH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1907460373242","92.2018146070931","35.4093113785551","15.6536123983712","9.33605346357309","12.5302994025325","2.30500384516668","4.91918689576514","3.7901118069877","6.26834949234085","3.86577704345757","5.41148399654175","5.93114323532453","5.68340837841161","-2.52892152446536","1.69500203332376","2.18125388158525","0.724336968548414","4.15191547982994","2.91112061804874","4.67468633822527","4.46265681411408","4.24050985172693","4.60162708505617","3.54533618648898","-2.52329731867023","7.67183889663212",
"Belarus","BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24556701859204","-9.79838380875783","-7.80376996116749","-11.5955751156865","-10.1088527979856","3.14668606579787","11.8639522017171","8.88936450577327","3.866378653963","6.29963644799005","5.26389213061604","5.71608241057706","7.79491791221358","12.2126183222786","10.1497671724788","10.6755867998734","9.09945997853627","10.5813049917168","0.446705795918504","8.03408813400746","5.62588118638354","1.84652026755825","1.04224341321542","1.66927992865882","-3.95725125382174","-2.61191380516274","2.64480752237135","3.36999151883471","1.60481819172","-0.479446185047166","2.94175580184893",
"Belize","BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.97700294616017","1.99332759849773","2.05078659323397","2.04147678959275","1.91373846911146","1.6779646942538","1.78640360870315","4.26087002626612","2.28283451790978","2.30724791961761","1.78436915846018","8.17520155085518","3.60654044261435","11.8207587129456","2.06999499802765","-1.42392700327811","5.06072882499976","6.37935870043688","5.74640178366836","11.2016622956018","-1.21687044964449","-2.68866458534414","-4.86498370618223","-0.90315532312286","-1.79090521655054","1.6721108371049","7.7092391370721","6.91152030156135","10.2694692585982","9.01729621069003","9.37513543711248","10.2199414740614","4.50061875638154","-1.85488793267648","-1.92460703554754","-1.75057582592902","-0.154121003354064","-0.167191776266407","4.80466395183147","9.21234718150711","1.81499555345357","2.18934952054271","6.47858386802052","1.96771224213796","-0.424297214866982","1.85150550208675","-1.436135065326","0.145824346922069","-2.19704508594461","0.823965908047569","-0.787394166308175","0.0751931592694461","-1.40206726354042","2.20121891861289","0.739695088232367","-2.20437273006165","0.123938145761244","0.101151839236422","0.0633611763944515","-18.272248711385","7.77610738623731",
"Bermuda","BMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.14927472421054","2.00396995600214","-1.26075471662229","8.38337423396958","2.25077844349211","12.3454545462937","11.0966735966069","0.178748759079326","1.52093674129701","4.37934158997402","4.19528388348292","2.56407397946478","2.23820502383785","1.63282738698605","4.55127153161084","8.52900407630659","5.50081628571819","1.07422933787549","1.76823912528133","6.22614189721537","1.67423554394131","-5.96695963797384","1.13164813836153","-0.396562990683179","-2.82158592105705","5.76696524931981","2.91245311143562","3.16809011881453","-0.399432873969317","-0.798461538372536","-3.03588133852587","0.666851964311704","2.4577659243951","-0.0956975146286823","3.65476314621027","1.94694747925466","3.96372465852386","3.13962728616335","2.80572174794659","8.34832420616188","6.07136913784475","-2.11673168104547","2.73627127446632","1.65507133528592","1.01807989701432","4.94027251942389","2.76381533456662","-2.44478025615982","-6.14862940548659","-1.73636323640892","-2.90785082905049","-5.64726274774529","-0.591137895206543","-3.90360610786885","0.622598426821042","0.39386919987983","4.71610220533942","-0.50289929998705","0.317253010947766","-6.82721685531801","1.89405381096506",
"Bolivia","BOL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.118310323573454","3.52336107266831","4.69990872821786","1.89288778275215","2.806634815482","4.99593903870053","4.14054583148152","6.28590664785895","2.29080965801684","3.00728654513614","2.82189451635892","5.64690895050109","3.45192101465308","0.701250702988119","4.9697451862548","2.32227541788532","2.66639783327732","-0.175360700648213","-2.01998334162359","-3.4489829230144","-1.78664284321292","-5.87580920050631","-5.95823435984286","-2.20046822005871","-3.67062412585722","-4.57624411553954","0.33726549560707","0.759231284588282","1.61585745371622","2.44513668706885","3.06529166873047","-0.475043969175829","2.10288197068567","2.50945014631456","2.54220272543965","2.25602268102266","2.86258293935326","2.9628473647126","-1.52283035631714","0.544857716060847","-0.235742051311405","0.579785395229663","0.831474426437879","2.29839212643309","2.57492379968227","2.97725306781697","2.78136863100997","4.368494941417","1.64916270458255","2.42930293660415","3.51107409712594","3.45365822393661","5.1275933069368","3.84374969465055","3.28269888455313","2.73197637334468","2.69615526314794","2.75216360162919","0.79651595767028","-9.98822618143041","4.67191993150892",
